,Attr1,Attr2,Attr3,Attr4,Attr5,Attr9,Attr13,Attr15,Attr19,Attr20,Attr21,Attr27,Attr28,Attr29,Attr30,Attr32,Attr37,Attr39,Attr41,Attr42,Attr43,Attr47,Attr52,Attr55,Attr57,Attr59
106,0.07542,0.30117,0.41765,2.3951,75.01,1.0844,0.08189,799.06,0.059873,19.679,1.3723,0.62718,1.4759,4.4215,0.080558,70.531,347.47,0.057839,0.073808,0.057839,117.15,21.339,0.19324,11022.0,0.13453,0.003216
107,0.050937,0.63485,0.22023,1.3747,-56.246,1.3027,0.081806,2174.4,0.051282,106.84,1.051,2.3055,1.1465,3.5265,0.41887,179.26,124.02738590147374,0.081411,0.13488,0.08992,195.86,116.31,0.49112,740.21,0.1395,0.0
108,0.27337,0.1192,0.85963,8.2119,205.45,1.4595,0.23678,125.89,0.23041,52.838,1.3056,57.84,40.608,3.9866,-0.19767,38.243,116.45742927361825,0.22053,0.011741,0.22549,141.73,67.787,0.10478,8334.9,0.31037,0.0
109,0.1998,0.059067,0.60562,11.253,98.53,1.1814,0.17412,71.912,0.14625,46.354,1.2629,1.7507,1.8061,4.423,-0.066687,14.792,108.44868650708288,0.14819,0.006406,0.14819,103.79,54.762,0.040527,16038.0,0.22184,0.0
110,-0.27223,0.32789,0.53343,2.6268,64.808,1.3399,-0.15257,-585.45,-0.20317,68.255,0.66111,-965.26,3.8466,2.9099,0.15109,74.254,124.7916712943502,-0.20294,-0.053521,-0.20302,199.12,56.74,0.20344,433.48,-0.40503,0.0
111,-0.018022,0.73376,0.091065,1.1491,-21.624,1.0142,0.01967,7176.3,-0.007484,38.327,0.96094,0.099227,0.30533,4.7275,0.38179,119.15,4.0829,0.009783,0.34422,0.009783,132.98,38.873,0.32645,4862.1,-0.07207,0.49217
112,0.22495,0.28723,0.66441,3.3182,77.102,3.0027,0.10327,338.09,0.094056,10.668,1.3353,14.352,13.563,4.3406,0.004525,39.113,109.94974397846003,0.10927,0.029532,0.098756,81.155,11.976,0.10716,14556.0,0.3156,0.0
113,0.07855,0.78602,0.014309,1.0207,-80.007,1.5637,0.062053,2956.8,0.050235,65.931,1.3353,0.024062,0.0488,4.9259,0.50152,204.22,6.7198,0.006243,1.3398,0.000688,163.91,83.298,0.55952,1206.3,0.36709,0.29511
114,0.060729,0.098835,0.59536,7.0238,-17.253,1.0265,0.097353,441.84,0.072411,274.59,0.97378,0.73468,1.9468,4.2148,0.089962,44.154,114.91102333667315,0.071572,0.040144,0.071572,290.82,281.86,0.12097,9762.9,0.068242,0.0
115,0.015265,0.50543,0.027905,1.0712,-102.57,0.8501,0.070271,3088.2,0.026658,85.1,1.2355,1.27,0.048116,4.0565,0.59287,181.56,2.49,0.072655,0.15584,0.083556,160.96,91.767,0.49744,317.84,0.030865,0.18015
116,0.17599,0.12972,0.39945,4.0793,43.639,0.42754,0.61303,180.65,0.50899,4.8109,1.377,198.28,0.84838,3.6177,0.22813,108.76,123.39616978733524,-0.018249,0.02464,0.30641,128.53,4.7247,0.29797,1656.6,0.20222,0.0
117,-0.015391,0.26613,0.20851,1.9279,53.945,0.93032,0.067926,1537.2,-0.016544,51.597,1.1178,0.0,0.36789,4.972,0.28542,162.48,104.5576236664769,0.02484,0.11289,0.0,164.58,95.087,0.44515,19547.0,-0.020972,0.0
118,0.11184,0.32649,0.4113,2.3963,93.506,1.1214,0.18232,849.78,0.15436,30.922,1.1802,1.5496,1.3983,4.7039,0.35883,156.75,20.067,0.13818,0.083999,0.13818,228.63,34.677,0.42946,20799.0,0.16606,0.047406
119,-0.023403,0.53449,0.2032,2.7468,23.784,0.66413,0.004731,62090.0,0.00099,90.023,0.90542,0.0,0.29862,4.2361,0.76171,83.378,0.61566,0.00596,7.1699,0.0,156.63,117.4,0.22843,3499.7,-0.050273,0.54339
120,0.13604,0.46601,0.23792,1.6783,47.439,1.3738,0.14053,881.01,0.12449,12.206,1.5565,9.1737,0.57844,4.0366,0.33226,107.67,9.794,0.13447,0.07597,0.13279,143.72,14.102,0.29499,2588.3,0.25476,0.10378
121,0.069936,0.23464,0.39305,2.8863,78.944,0.94557,0.12675,714.57,0.085576,99.56,1.0496,2.23,0.98614,5.0308,0.19704,118.17,173.95,0.31935,0.06151,0.093299,212.52,138.79,0.3072,2.8863,0.091377,0.00258
122,0.11042,0.1695,0.67201,4.9646,102.97,1.0571,0.073933,389.0,0.063861,12.265,3.2652,0.56185,4.2401,4.8637,0.076349,30.402,73.99185716684747,0.05315,0.040975,0.05315,137.84,12.965,0.083294,49096.0,0.13888,0.0
123,0.071864,0.69551,0.11309,1.1626,-6.829,1.057,0.047284,2237.4,0.038495,23.301,1.2088,0.53102,0.59083,5.5987,0.28939,111.82,78.07192963917117,0.050239,0.16143,0.050239,122.44,24.629,0.30636,44891.0,0.24781,0.0
124,0.080983,0.48004,0.29011,1.6298,-40.571,1.3671,0.098658,1299.1,0.075473,113.99,1.1945,7.7629,1.164,4.5764,0.32288,133.95,46.145,0.081779,0.10675,0.086458,189.85,124.14,0.36697,10939.0,0.15575,0.013496
125,-0.022289,0.43069,0.47376,2.1,57.198,1.5681,-0.005576,-17978.0,-0.014213,51.613,0.86541,0.23612,4.9585,3.3946,0.25756,100.98,126.73989920978777,0.007271,0.61111,0.006344,202.69,51.991,0.27666,1175.4,-0.039151,0.0
126,0.049257,0.50339,0.16205,1.3859,-49.191,1.2697,0.074476,1943.0,0.040359,70.979,1.2119,2.5121,0.38764,4.8718,0.39646,170.68,4.0134,0.29278,0.13636,0.062797,158.12,99.737,0.4647,1.3859,0.099186,0.1681
127,-0.68428,1.0284,-0.18947,0.81576,-92.646,1.5835,-0.4129,-574.11,-0.43212,90.791,0.68347,-109.93,-1.1765,2.7467,0.50909,160.61,125.33929762155736,-0.47594,-0.052623,-0.43061,139.77,61.514,0.44003,-105.75,24.072,0.0
128,0.099173,0.37613,0.61621,2.6548,210.92,1.0032,0.12876,1062.8,0.1241,37.594,0.96942,9.1802,53.982,3.1967,-0.17734,157.98,123.9713501290916,0.14236,0.086832,0.13927,153.91,43.834,0.43282,969.14,0.15896,0.0
129,-0.37007,0.48419,-0.24096,0.43948,-213.95,0.41153,-0.74774,-574.33,-1.0986,109.97,0.86016,-12.276,-0.29708,3.7892,1.1354,203.36,1.5389,-0.87489,-0.056788,-1.0415,145.64,52.887,0.50237,0.43948,-0.71745,0.081804
130,0.068377,0.68788,0.13368,1.3088,-11.153,1.8311,0.068427,2003.8,0.042729,32.566,1.0173,3.6025,0.30841,3.3566,0.29854,91.607,1.594,0.058059,0.1515,0.056958,80.345,34.573,0.25098,303.86,0.21908,0.81042
131,0.087456,0.54798,0.16375,1.3404,-12.227,1.1063,0.13081,1051.0,0.082756,50.958,1.2616,1.0044,0.46091,4.2915,0.33433,133.5,6.5911,0.090791,0.089188,0.090791,145.57,56.373,0.36574,3203.8,0.20322,0.15569
132,0.019116,0.55685,-0.20328,0.56593,-59.719,2.0933,0.035765,2714.9,0.009132,22.126,1.3828,1.5513,-0.27659,4.344,0.26574,83.048,2.8158,0.016719,0.16947,0.02569,45.759,22.502,0.22753,-4488.7,0.043137,0.11071
133,0.019273,0.75566,-0.14938,0.8014,-209.35,1.056,0.03785,7703.7,0.016325,137.32,1.121,0.51625,-0.37607,4.4056,0.78665,306.49,70.753,0.048888,0.373,0.048888,226.67,145.01,0.8397,-3801.1,0.08196,0.014841
134,-0.09856,0.22057,0.59865,3.9804,103.7,1.5873,-0.01505,-3370.0,-0.062092,55.581,0.88216,464.2053852843479,2.9861,2.9116,0.080805,61.685,125.16736550707282,0.006284,0.098464,0.0,154.33,74.228,0.169,488.4,-0.12645,0.0
135,-0.11544,0.4381,0.39586,1.9341,-40.615,3.9652,-0.008675,-4649.0,-0.029115,77.227,0.74339,-12.491,2.1951,2.6378,0.12233,37.943,-4.3258,-0.028175,-0.52663,-0.027434,79.063,75.111,0.10395,171.92,-0.20546,0.007938
136,-0.013118,1.2144,-0.20539,0.82064,-79.495,2.3353,0.00789,24057.0,-0.000289,40.381,1.3493,0.98948,-3.41,3.782,0.48769,194.13,16.129,0.078027,0.2453,0.062488,133.91,43.798,0.53188,-1243.4,0.061177,-0.19702
137,0.2176,0.54945,0.40899,1.9997,42.335,1.2285,0.18841,713.59,0.18094,61.495,1.7595,2.3837,2.2487,5.0277,0.24313,122.99,4.0394,0.19403,0.060102,0.19403,150.52,75.549,0.33696,43597.0,0.51979,0.3352
138,0.1469,0.15831,0.57968,4.662,111.31,1.1612,0.1885,249.38,0.14897,64.258,1.3014,1.623,2.2123,4.146,-0.055093,54.584,40559.0,0.13977,0.023616,0.13977,136.87,74.619,0.14955,8113.9,0.17728,1.6e-05
139,0.14472,0.02937,0.91812,32.26,63.12,2.6136,0.061412,66.79,0.055371,67.958,1.3507,164.62,17.485,4.4429,-0.030714,4.3372,98.64470514210568,0.054288,0.006348,0.05297,116.88,71.859,0.011883,25457.0,0.1491,0.0
140,0.022425,0.61949,-0.00428,0.99306,-15.572,1.0066,0.010511,5928.1,0.004853,15.005,1.21,0.056,-0.011041,5.3125,0.16451,62.436,163.67,0.005563,0.50016,0.005563,59.169,15.105,0.17106,-878.87,0.060904,0.007687
141,-0.12024,0.28104,0.18436,1.656,-60.537,0.89139,-0.090084,-1098.7,-0.11707,130.23,0.78803,-1.0155,0.34485,3.9222,0.25985,88.227,123.71153020324276,-0.11393,-0.10254,-0.11393,157.87,116.08,0.24172,1541.2,-0.16918,0.0
142,0.019261,0.19827,0.32251,2.6267,63.059,1.0121,0.032406,1783.0,0.015379,31.244,1.1086,0.12789,0.673,4.5105,0.023031,58.48,113.99633955416006,0.012636,0.17545,0.012636,101.73,31.622,0.16022,10448.0,0.025121,0.0
143,0.074725,0.43472,0.42782,2.1356,14.908,1.912,0.078976,1050.8,0.048895,66.639,1.2847,3.9896,2.189,4.6965,0.19449,75.841,9.2292,0.051727,0.079698,0.065012,140.44,70.275,0.20778,21270.0,0.13219,0.087304
144,0.0071,0.44582,0.35524,1.7968,43.812,1.011,0.013998,7591.4,0.004636,40.382,1.1001,-0.01024,1.7857,4.647,0.16895,107.43,107.55556709012706,-0.001013,1.1465,-0.001013,145.57,40.826,0.29434,15758.0,0.013171,0.0
145,0.061337,0.20603,0.7223,4.5057,164.56,1.0366,0.083979,755.0,0.06469,62.293,0.91091,0.43749,10.079,4.2041,-0.23846,65.728,113.0031746811099,0.042202,0.092875,0.042202,132.98,64.575,0.18008,11557.0,0.084031,0.0
146,0.027656,0.23865,-0.03169,0.73095,-53.752,0.33335,0.18714,1396.3,0.069076,11.762,0.15744,7.6064,-0.034676,4.5844,0.69162,128.57,73.33,-0.003088,0.11632,0.087089,83.624,11.726,0.35226,-1217.1,0.036325,0.00135
147,0.14259,0.63192,-0.041953,0.92425,-41.218,1.1532,0.14399,1158.9,0.10316,20.787,1.1961,1.4169,-0.085947,4.3181,0.45471,168.65,5.5466,0.12287,0.091822,0.12287,131.6,23.971,0.46207,-872.76,0.39362,0.21558
148,-0.04409,1.1786,0.0283,1.0896,-54.865,0.76971,-0.020431,-27354.0,-0.055478,63.609,1.1496,0.35904,0.043151,4.4068,1.5006,158.41,0.24343,0.054478,0.48301,0.070624,151.56,67.274,0.43399,722.06,0.2469,-4.831
149,0.02636,0.78319,0.045868,1.0588,-233.81,1.0713,0.087243,3750.1,0.02491,219.69,0.84053,0.56626,0.26307,4.2508,0.81681,348.96,87.646,0.052858,0.25583,0.052858,309.89,235.35,0.95606,817.21,0.13137,0.017043
150,0.071867,0.60148,-0.047758,0.91635,-49.629,1.6287,0.083876,1607.0,0.05544,33.92,1.0821,7.914,-0.10016,5.191,0.3362,137.68,132.60876469383237,0.070618,0.1344,0.063155,104.46,36.497,0.37719,-7414.0,0.18033,0.0
151,-0.054831,0.57536,0.1151,1.201,-14.314,0.97908,-0.045362,-3959.5,-0.046895,27.223,1.4792,-0.22493,0.36863,5.2856,0.49045,175.03,222.08,-0.022974,-0.75456,-0.022974,190.59,26.653,0.47953,22218.0,-0.12912,0.006368
152,0.016778,0.86841,0.026588,1.0365,-23.437,1.027,0.020271,7526.4,0.008127,27.52,1.1554,0.27335,0.10872,5.4969,0.3508,131.51,4.2908,0.026616,0.35454,0.026616,108.19,28.263,0.3603,8348.0,0.1275,1.0605
153,0.13603,0.22218,0.2399,2.2524,17.821,1.2261,0.20958,413.44,0.1797,78.387,1.1222,2.3294,0.42194,4.4629,0.1245,91.596,7.5243,0.18999,0.035498,0.18999,126.08,96.11,0.25095,6965.7,0.17503,0.039411
154,0.004915,0.4494,0.29969,2.1958,50.23,0.79704,0.62754,327.95,0.006166,162.9,0.49205,0.0,0.66642,3.6285,0.5415,1408.4026074515482,0.91634,0.004311,0.030247,0.0,237.88,182.30349351154427,0.7059813300270185,1274.0,0.008926,0.38565
155,0.088577,0.39282,0.30665,2.0395,29.372,1.0577,0.078532,782.88,0.046616,19.66,1.1838,0.57235,0.76977,4.2578,0.16654,48.831,4.8657,0.054115,0.06437,0.054115,92.342,20.794,0.13378,5551.6,0.1496,0.16523
156,0.02924,0.58048,0.15455,1.2816,10.644,1.0461,0.036081,4731.1,0.030365,33.379,1.5441,0.48869,0.52086,4.5829,0.42056,168.8,18.579,0.046717,0.29324,0.046717,187.8,34.916,0.46246,5914.7,0.069782,0.075759
157,0.11934,0.61265,-0.051768,0.87043,-67.843,1.1674,0.14323,1308.5,0.10002,39.159,1.4168,1.6205,-0.079371,5.0163,0.50579,142.69,1.0312,0.13881,0.092744,0.13881,102.63,45.715,0.39092,-5375.1,0.31631,0.56487
158,0.042429,0.24166,0.38281,2.584,68.555,1.1018,0.11844,843.35,0.062946,98.386,0.97836,0.77919,1.0194,4.9325,0.27215,110.06,90.9071890024378,0.070718,0.071285,0.070718,256.95,108.4,0.30152,32767.0,0.062539,0.0
159,0.12694,0.56569,0.35899,1.6346,28.002,1.0472,0.04082,1259.4,0.040127,0.11407,1.0664,0.47282,4.7661,4.6381,0.14067,53.838,108.81362734025332,0.045149,0.10101,0.045149,78.549,0.11946,0.1475,15601.0,0.29229,0.0
160,0.019822,0.14029,0.46639,4.3355,81.475,1.0078,0.056499,578.16,0.015217,29.455,1.1851,0.052297,1.1844,4.9841,-0.098373,32.81,1023.2,0.005189,0.063314,0.005189,71.998,29.685,0.089889,44965.0,0.023731,0.000561
161,0.026763,0.51141,0.088546,1.1731,-37.021,1.0024,0.035559,2137.3,0.010896,49.455,1.2024,0.098644,0.22134,4.6071,0.20009,76.177,121.0828961140773,0.009841,0.1984,0.009841,85.966,49.571,0.2087,3583.1,0.06059,0.0
162,0.068543,0.32418,0.21874,2.0155,44.913,1.0783,0.18821,597.34,0.081671,38.328,1.2878,1.0062,0.38657,4.402,0.30201,80.548,2.975,0.093315,0.050669,0.093315,148.22,41.329,0.22068,5519.9,0.11679,0.18534
163,0.29966,0.081116,0.73529,15.667,483.44,0.81515,0.4033,90.06,0.36761,19.32,1.1319,186010.0,3.4267,4.2019,-0.63403,33.685,112.2431277433582,0.33358,0.008736,0.34403,83.182,28.991,0.092287,11705.0,0.32611,0.0
164,0.057805,0.62304,0.04139,1.0692,-39.696,1.0681,0.061821,1613.5,0.032684,40.588,1.0508,0.54333,0.11495,6.2685,0.26974,102.35,15.772,0.05087,0.1123,0.05087,98.611,43.35,0.28041,76799.0,0.17389,0.073701
165,0.029785,0.37857,0.18374,2.5813,-16.974,1.0872,0.11367,926.65,0.025533,64.808,1.1775,0.70257,0.26247,5.3687,0.25352,35.15,0.25541,0.064619,0.062109,0.064619,70.029,70.462,0.096302,42948.0,0.050678,0.44643
166,0.10913,0.28599,0.64043,3.2393,110.12,1.079,0.094236,660.7,0.081725,31.632,1.1343,0.80352,8.7036,4.3403,-0.142,67.181,110.4537985426024,0.074468,0.064476,0.074468,81.878,34.132,0.18406,14021.0,0.18554,0.0
167,0.019857,0.47554,0.17639,1.3709,-21.533,1.0406,0.039724,2570.5,0.012104,57.954,0.73772,0.30671,0.50677,4.5142,0.27933,106.25,118.74395414715268,0.029475,0.16109,0.029475,139.53,60.305,0.29111,5763.0,0.038209,0.0
168,0.15904,0.6578,0.0223,1.0344,-43.328,1.7434,0.10796,1275.7,0.091223,42.057,1.6289,5.9494,0.067725,3.7823,0.3533,153.44,50.114,0.11528,0.10034,0.1086,130.92,47.537,0.42039,135.08,0.46476,0.027397
169,0.034297,0.29535,0.42793,3.861,75.181,0.91375,0.14623,806.82,0.040824,93.206,1.0546,149.68,1.0129,4.1939,0.23963,59.591,118.06003876607184,-0.002636,0.074433,0.039349,190.83,92.961,0.16326,6687.8,0.048672,0.0
170,0.049845,0.19585,0.77573,4.9862,337.31,0.72163,0.1144,865.92,0.085295,49.863,0.37372,6.0037,26.152,4.1747,-0.17115,96.803,112.9416943306406,-0.016818,0.075926,0.090045,324.55,49.038,0.26521,11599.0,0.061985,0.0
171,0.39881,0.19402,0.57246,3.9505,65.319,1.2931,0.23859,167.46,0.22499,64.541,1.3242,2.8714,2.4514,4.544,0.037768,51.663,104.27214275741906,0.22205,0.015271,0.22205,128.64,83.458,0.14154,20033.0,0.51029,0.0
172,0.11467,0.18638,0.6081,4.2627,64.086,2.1125,0.11238,286.54,0.071028,44.84,1.1077,58.347,2.9588,2.8993,-0.064405,34.547,124.60432137192188,0.067862,0.026838,0.068223,79.212,48.104,0.09465,482.28,0.14094,0.0
173,0.015241,0.18065,0.55927,4.0958,76.947,1.0118,0.037978,1191.5,0.013556,63.733,0.83838,0.14338,2.1504,4.1066,0.030468,45.782,117.52225854671704,0.014171,0.10561,0.014171,150.06,64.483,0.12543,7149.0,0.020085,0.0
174,0.22395,0.22054,0.54319,3.8751,97.832,1.2078,0.17573,314.58,0.1538,55.305,1.1697,1.8141,2.0278,4.4321,0.03534,57.199,16.182,0.1502,0.028928,0.1502,140.23,66.796,0.15671,14693.0,0.28731,0.040553
175,0.003293,0.35291,0.6359,2.8019,25.736,2.2503,0.003195,17915.0,0.002217,75.245,1.1097,0.002217,56.832,3.6691,0.068076,57.485,119.2518947525309,0.004244,0.88581,0.004924,126.05,75.566,0.15749,2967.9,0.005089,0.0
176,0.001964,0.33368,0.66632,2.9969,-146.7,2.2297,0.58373,93.575,0.000881,43.186,0.9571,464.2028492916816,8.607761563448145,2.3099,0.071701,375.65,124.9707975804308,0.0,0.008559,0.0,134.42,297.0,1.0292,136.02,0.002948,0.0
177,0.12265,0.14871,0.85129,6.7245,99.914,3.197,0.047618,356.55,0.047618,0.79739,1.0653,45.131,35.463029095146794,1.9125,-0.096698,17.843,125.0394966773038,0.048437,0.031843,0.048693,61.898,0.83798,0.048884,69.598,0.14407,0.0
178,0.00496,0.002129,0.95582,449.94,3273.8,0.18986,0.026124,156.68,0.026124,176.2,0.90453,464.1411816899024,22.732,3.47,-4.4812,8.1777,122.23555016183454,0.003509,2.816449572560243,0.0,201.87,352.04,0.022405,2820.7,0.004971,0.0
179,-0.14955,0.75482,0.24518,1.3248,-210.33,0.8117,-0.38084,-891.25,-0.38187,42.924,0.94473,-0.21165,43.89338198373554,2.5439,0.92993,237.89,125.18363792228487,-0.42682,-0.078934,-0.39374,78.297,30.084,0.65175,85.789,-0.60994,0.0
180,0.12316,0.35981,0.31441,1.8965,7.1337,1.0719,0.084906,764.56,0.060877,49.523,1.2512,0.71685,0.9388,4.2616,0.17729,67.816,42.824,0.066879,0.06432,0.066879,119.16,53.081,0.1858,5742.1,0.1953,0.014463
181,0.1285,0.24586,0.57699,3.6241,247.43,0.77211,0.27217,427.05,0.20654,84.317,1.6964,41.746,2.8405,4.1254,0.11415,128.27,39.668,0.18961,0.039349,0.20412,300.54,104.05,0.35141,7701.8,0.17039,0.020676
182,0.17075,0.26682,0.42034,2.5754,63.567,1.58,0.11169,551.85,0.10807,46.005,1.1774,0.0,1.3436,3.4099,0.14278,79.308,123.93750152913069,0.000488,1.5535,0.0,147.98,59.195,0.21728,1080.2,0.23289,0.0
183,-0.38298,0.92145,-0.17486,0.79418,-186.86,0.39845,-0.96118,-878.19,-0.96118,214.7,0.40083,-9.9955,-0.53761,2.1851,2.2891,267.92,6.1303,-1.9049,-0.088224,-0.87376,434.05,73.909,0.73404,-26.779,-4.8749,0.91439
184,-0.35325,0.09409,0.45483,5.8341,91.395,1.0795,-0.21645,-146.98,-0.32724,31.766,0.658,-199.46,1.0083,2.5901,-0.16656,23.763,124.99247180282237,-0.33881,-0.012811,-0.33758,84.763,23.727,0.065103,177.0,-0.38994,0.0
185,-0.018513,0.025916,0.97326,38.554,1878.9,0.25994,-0.071222,-510.95,-0.071222,46.084,0.35697,464.20833850841353,1181.3,2.8277,-3.4175,52.496,124.57653996069216,1.1e-05,2.5511323401353043,0.0,119.24,66.479,0.14383,654.46,-0.019006,0.0
186,0.55291,0.069316,0.88658,14.026,147.24,2.179,0.32071,36.204,0.31329,33.12,1.9917,15816.0,19.544,3.2628,-0.064818,16.6,123.39676725043212,0.31321,0.003309,0.31309,110.67,48.224,0.045479,1623.8,0.59409,0.0
187,0.07624,0.10866,0.81971,8.6561,237.03,1.3703,0.10917,265.12,0.069462,0.0,0.62168,463.83279910766,11.194,2.1768,-0.22206,30.646,123.65281975177888,0.069438,0.02422,0.069428,132.61,0.0,0.083961,123.17,0.085534,0.0
188,0.45477,0.036691,0.96078,27.186,128.15,2.3664,0.24076,23.506,0.23735,42.741,1.2353,212.68,380.43,3.1802,-0.083839,7.3413,123.6346434115606,0.22912,0.002177,0.23405,111.86,55.445,0.020113,1454.8,0.47209,0.0
189,0.036842,0.11599,0.87251,14.581,415.92,0.97096,0.23319,186.99,0.037943,153.13,0.91896,0.0,13.796,3.0643,-0.33519,39.627,124.06890660834289,0.077806,0.020395,0.0,186.0,251.27,0.10857,1011.6,0.041676,0.0
190,0.048342,0.72695,0.23073,1.3677,-9.5788,3.5884,0.032783,2255.5,0.017769,30.79,1.1879,2.6872,1.6277,2.8365,0.12134,65.724,5.5879,0.028827,0.15591,0.028298,55.677,31.704,0.18007,158.36,0.17705,0.36411
191,0.14962,0.22141,0.42756,3.1218,83.975,1.288,0.16293,385.11,0.11616,48.939,1.2309,121.22,1.1527,4.0127,0.1335,63.933,120.50604471367234,0.10678,0.035413,0.11505,164.1,54.789,0.17516,4402.6,0.19216,0.0
192,-0.11349,0.95778,0.34284,2.7749,58.26,1.4136,-0.059202,-4177.4,-0.078547,30.434,2.5445,-0.28662,0.73887,4.2652,0.66392,49.912,0.59777,0.000743,12.259,-0.017503,133.21,30.457,0.13675,6313.8,-2.6882,16.568
193,0.18619,0.56459,0.35235,1.6241,-52.308,2.083,0.88288,112.05,0.089388,11.789,1.2911,463.66622425239535,4.2417,4.604,0.1193,1464.5,110.34097284643562,0.005416,0.011386,0.0,93.833,174.52,4.0124,14157.0,0.42763,0.0
194,0.031875,0.32708,0.24904,1.7745,11.546,1.0315,0.044213,1297.3,0.02069,32.098,1.3157,0.31145,0.57996,4.4724,0.13228,58.168,70.134,0.030193,0.096183,0.030193,90.486,33.11,0.15936,7391.0,0.051438,0.008917
195,0.12174,0.15946,0.42161,3.7678,16.083,1.1164,0.16052,274.45,0.11941,101.66,1.225,1.3777,0.98954,4.5474,0.1056,46.98,28.85,0.1234,0.02412,0.1234,152.17,113.5,0.12871,14870.0,0.15682,0.009196
196,0.082095,0.27469,0.33901,2.6057,8.3921,1.1776,0.11319,752.23,0.069319,84.307,1.2796,7.107,0.75362,4.8871,0.23327,86.314,40.698,0.24178,0.076506,0.057766,155.83,104.15,0.2215,2.6057,0.11319,0.009423
197,0.027117,0.777,-0.10795,0.79561,-50.726,1.0533,0.061281,2496.0,0.02225,25.443,1.0468,0.64323,-0.18618,5.5207,0.40907,109.5,1.1691,0.06107,0.13763,0.06107,78.942,26.798,0.30001,-35803.0,0.18393,1.6879
198,-0.025287,0.95425,-0.2792,0.64715,-184.59,1.1533,-0.012139,-24880.0,-0.030596,83.11,1.1538,0.59052,-0.5722,4.2503,0.70248,267.24,1.5369,0.062899,0.40527,0.0496,116.0,88.688,0.73215,-4968.5,-0.5527,3.5478
199,0.019333,0.18814,0.50892,4.1205,41.39,1.0175,0.065114,739.1,0.016292,89.824,1.0484,0.21938,1.5517,4.0942,0.073506,42.448,12.811,0.021562,0.061588,0.021562,149.44,91.394,0.11629,6322.3,0.024893,0.03225
200,0.076565,0.58168,0.13788,1.3771,-30.399,1.7376,0.079666,1533.7,0.055306,56.612,1.119,6.2927,0.27772,4.3603,0.33397,82.24,1.1519,0.066059,0.12383,0.065755,105.1,60.617,0.22531,3160.8,0.18303,0.48565
201,0.11671,0.47213,0.25763,1.6317,5.3261,2.3007,0.13175,568.51,0.050728,33.583,1.1331,0.0,0.77005,4.9953,0.19415,86.254,56.464,0.011788,0.084426,0.0,97.859,44.773,0.23631,25487.0,0.22109,0.015223
202,0.08619,0.73724,0.29885,1.6489,-21.994,2.9448,0.040052,2281.5,0.029268,57.598,1.1007,1.8261,1.2421,3.8457,0.23392,60.564,1.1354,0.057483,0.11286,0.063154,87.905,61.111,0.16593,2094.9,0.32802,0.9878
203,0.15045,0.34195,0.27267,1.8003,23.177,1.0974,0.11591,539.94,0.093224,27.559,0.87896,0.95962,0.70527,5.2097,0.11115,68.434,371.81,0.087444,0.051187,0.087444,88.781,30.244,0.18749,44193.0,0.32361,0.002677
204,-0.00163,0.79269,0.1611,1.2032,10.175,1.0058,0.004435,24165.0,0.000404,3.7,1.1824,0.018283,3.4867,5.0799,0.24362,107.79,101.20770460481208,0.001818,1.6504,0.001818,102.84,3.7214,0.29531,19365.0,-0.013356,0.0
205,0.069905,0.63356,0.28707,1.4531,8.8457,1.0596,0.045128,2036.9,0.036262,33.045,1.2985,0.56329,3.6168,4.4678,0.23288,97.405,116.05493758677818,0.053159,0.13349,0.053159,126.43,35.016,0.26686,8428.7,0.19989,0.0
206,0.19711,0.20254,0.46658,3.3036,40.178,1.2839,0.23403,254.11,0.19671,105.76,1.268,2.7966,1.4101,5.8694,0.15517,76.352,-234.4270741078701,0.21782,0.020995,0.21782,192.61,135.79,0.20918,345430.0,0.2542,0.0
207,0.054316,0.26681,0.50147,2.8936,48.409,0.97322,0.067414,880.58,0.039196,58.113,1.5408,0.36697,2.1458,4.2694,0.12998,57.342,253.48,0.037707,0.081107,0.037707,154.16,56.557,0.1571,9324.0,0.08021,0.002943
208,0.054676,0.10714,0.54237,6.0623,145.19,0.9415,0.14758,250.26,0.06424,38.389,0.96853,0.49262,1.5475,4.2113,-0.098098,34.773,115.93024413164878,0.052322,0.024522,0.052322,146.66,36.143,0.095268,8822.7,0.065112,0.0
209,0.07085,0.20669,0.56011,3.7098,27.273,1.0852,0.18977,155.83,0.034702,58.768,1.173,0.7161,2.4018,4.3072,-0.008874,32.093,113.29919713887654,0.065986,0.01205,0.065986,76.722,63.777,0.087926,11363.0,0.08931,0.0
210,0.116,0.22126,0.39334,2.7777,58.333,1.0036,0.14197,404.6,0.10234,45.222,1.0892,1.0017,1.0206,4.6007,0.07825,57.649,108.76285623763448,0.099808,0.037104,0.099808,130.37,45.385,0.15794,15683.0,0.15468,0.0
211,0.060476,0.5493,0.041972,1.1587,-53.209,1.1383,0.13415,1748.9,0.088884,43.998,1.0271,1.4328,0.06052,4.1235,0.63772,128.6,0.71447,0.12587,0.12348,0.12587,110.18,50.084,0.35234,557.81,0.13436,0.63269
212,0.29253,0.31702,0.48138,2.5195,242.87,0.95476,0.30884,392.43,0.30639,23.897,2.1814,0.081755,2.3851,4.384,0.32481,191.54,112.95300770926944,0.000117,3.6044,0.000622,297.45,37.794,0.52477,11655.0,0.42832,0.0
